"times","east","north"
2001.7303,0.656397,0.243761
2001.7331,0.65739,0.244079
2001.7358,0.655066,0.24283
2001.7385,0.658886,0.243474
2001.7413,0.656357,0.24352
2001.744,0.658226,0.243982
2001.7467,0.658363,0.243893
2001.7495,0.659592,0.242034
2001.7522,0.658696,0.242418
2001.755,0.655686,0.241829
2001.7577,0.656535,0.243284
2001.7604,0.655684,0.242155
2001.7632,0.655627,0.243962
2001.7659,0.65757,0.242195
2001.7687,0.656649,0.242706
2001.7714,0.657959,0.246283
2001.7741,0.658252,0.241827
2001.7769,0.656355,0.243978
2001.7796,0.660803,0.248084
2001.7823,0.65791,0.244555
2001.7878,0.658382,0.242688
2001.7906,0.659747,0.244573
2001.7933,0.658778,0.244545
2001.796,0.655269,0.244968
2001.7988,0.657642,0.243213
2001.8015,0.658184,0.245177
2001.8042,0.653568,0.245642
2001.807,0.656917,0.241156
2001.8097,0.656625,0.243506
2001.8125,0.657644,0.24386
2001.8152,0.658824,0.243705
2001.8179,0.657479,0.246783
2001.8207,0.657054,0.247232
2001.8234,0.656906,0.244611
2001.8261,0.660826,0.242267
2001.8289,0.662637,0.242858
2001.8316,0.661263,0.242667
2001.8344,0.659743,0.24134
2001.8371,0.65689,0.242757
2001.8398,0.66086,0.245127
2001.8426,0.659264,0.247211
2001.8453,0.659705,0.243608
2001.848,0.657049,0.24224
2001.8508,0.6592,0.242079
2001.8535,0.65961,0.24419
2001.8563,0.657749,0.24472
2001.859,0.659584,0.242752
2001.8617,0.658184,0.244498
2001.8645,0.660835,0.24299
2001.8672,0.661032,0.242441
2001.87,0.660689,0.243051
2001.8727,0.657714,0.245
2001.8754,0.658185,0.243365
2001.8782,0.656484,0.242893
2001.8809,0.65866,0.242906
2001.8836,0.658325,0.245342
2001.8864,0.661329,0.242943
2001.8891,0.659119,0.248376
2001.8919,0.659545,0.245655
2001.8946,0.655158,0.242527
2001.8973,0.655033,0.242121
2001.9001,0.660435,0.242261
2001.9028,0.659401,0.241871
2001.9055,0.65997,0.239026
2001.9083,0.661196,0.240954
2001.911,0.658757,0.241831
2001.9138,0.657608,0.242347
2001.9165,0.659558,0.243925
2001.9192,0.659224,0.243652
2001.922,0.66124,0.245246
2001.9247,0.65705,0.241697
2001.9274,0.65579,0.24294
2001.9302,0.658187,0.244151
2001.9329,0.6583,0.243838
2001.9357,0.656938,0.243759
2001.9384,0.65653,0.24258
2001.9411,0.655621,0.242791
2001.9439,0.655916,0.245016
2001.9466,0.657496,0.241326
2001.9493,0.658382,0.24324
2001.9521,0.662067,0.242549
2001.9548,0.65571,0.241485
2001.9576,0.659114,0.244201
2001.9603,0.65605,0.242607
2001.963,0.655821,0.244307
2001.9658,0.658223,0.244173
2001.9685,0.656607,0.243696
2001.9713,0.658227,0.241419
2001.974,0.657784,0.24139
2001.9767,0.655608,0.242783
2001.9795,0.658009,0.245342
2001.9822,0.659795,0.243332
2001.9849,0.657048,0.242436
2001.9877,0.6565,0.242338
2001.9904,0.658937,0.242557
2001.9932,0.656912,0.244158
2001.9959,0.655323,0.242767
2001.9986,0.656669,0.240527
2002.0014,0.657733,0.242718
2002.0041,0.65528,0.241454
2002.0068,0.657124,0.243333
2002.0096,0.655178,0.242994
2002.0123,0.655743,0.241188
2002.0151,0.655718,0.243154
2002.0178,0.655328,0.243531
2002.0205,0.655168,0.243297
2002.0233,0.655546,0.244044
2002.026,0.654917,0.23992
2002.0287,0.652461,0.244173
2002.0315,0.659206,0.247183
2002.0342,0.653914,0.241083
2002.037,0.65635,0.243461
2002.0397,0.659308,0.244226
2002.0424,0.656318,0.242444
2002.0452,0.656109,0.245491
2002.0479,0.654597,0.24355
2002.0507,0.650036,0.239822
2002.0534,0.652468,0.241221
2002.0561,0.653879,0.243187
2002.0589,0.652299,0.243798
2002.0616,0.653307,0.242685
2002.0643,0.653425,0.242358
2002.0671,0.653295,0.242943
2002.0698,0.653884,0.243483
2002.0726,0.656791,0.242478
2002.0753,0.653662,0.244334
2002.078,0.65556,0.245837
2002.0808,0.653484,0.243524
2002.0835,0.652382,0.24474
2002.0862,0.654662,0.244783
2002.089,0.653983,0.242518
2002.0917,0.652824,0.241733
2002.0945,0.652777,0.243001
2002.0972,0.652403,0.240843
2002.0999,0.651892,0.244805
2002.1027,0.652115,0.241835
2002.1054,0.655575,0.244773
2002.1081,0.651809,0.24334
2002.1109,0.655,0.244474
2002.1136,0.655365,0.241073
2002.1164,0.654866,0.2433
2002.1191,0.655129,0.240669
2002.1218,0.652429,0.243982
2002.1246,0.653871,0.241495
2002.1273,0.653945,0.240636
2002.13,0.659115,0.241997
2002.1328,0.655336,0.243005
2002.1355,0.652297,0.238921
2002.1383,0.653468,0.244048
2002.141,0.65457,0.242163
2002.1437,0.652088,0.242969
2002.1465,0.654783,0.24181
2002.1492,0.652325,0.240834
2002.152,0.652427,0.243225
2002.1547,0.654543,0.243842
2002.1574,0.654964,0.241694
2002.1602,0.651899,0.240849
2002.1629,0.656964,0.240896
2002.1656,0.652447,0.243901
2002.1684,0.653001,0.243561
2002.1711,0.652763,0.242192
2002.1739,0.65241,0.242047
2002.1766,0.652945,0.242661
2002.1793,0.652608,0.23808
2002.1821,0.654494,0.241795
2002.1848,0.654352,0.242966
2002.1875,0.651003,0.242809
2002.1903,0.651991,0.239698
2002.193,0.651954,0.240673
2002.1958,0.651328,0.243263
2002.1985,0.650915,0.24074
2002.2012,0.651868,0.241353
2002.204,0.65154,0.244039
2002.2067,0.652001,0.242237
2002.2094,0.652058,0.243138
2002.2122,0.652738,0.241571
2002.2149,0.651298,0.242835
2002.2177,0.652604,0.244896
2002.2204,0.650947,0.242398
2002.2231,0.657067,0.241896
2002.2259,0.652728,0.243198
2002.2286,0.653092,0.243237
2002.2313,0.652736,0.242749
2002.2341,0.65076,0.24359
2002.2368,0.650645,0.243599
2002.2396,0.653396,0.242873
2002.2423,0.652102,0.240272
2002.245,0.649024,0.241173
2002.2478,0.650937,0.242988
2002.2505,0.650281,0.243539
2002.2533,0.651483,0.241447
2002.256,0.653088,0.24425
2002.2587,0.650779,0.244086
2002.2615,0.652239,0.242203
2002.2642,0.651254,0.244534
2002.2669,0.65025,0.244179
2002.2697,0.651454,0.242686
2002.2724,0.648548,0.243576
2002.2752,0.647765,0.242085
2002.2779,0.64816,0.243397
2002.2806,0.64841,0.244049
2002.2834,0.649655,0.241912
2002.2861,0.649807,0.240212
2002.2888,0.648495,0.241952
2002.2916,0.656278,0.244847
2002.2943,0.646538,0.24317
2002.2971,0.647672,0.242257
2002.2998,0.649383,0.24359
2002.3025,0.648473,0.242086
2002.3053,0.648954,0.244567
2002.308,0.646714,0.240208
2002.3107,0.646476,0.244279
2002.3135,0.64892,0.243942
2002.3162,0.648019,0.24295
2002.319,0.64868,0.241711
2002.3217,0.647043,0.240734
2002.3244,0.649201,0.242102
2002.3272,0.653506,0.241688
2002.3299,0.649442,0.241456
2002.3326,0.649418,0.241491
2002.3354,0.648622,0.239881
2002.3381,0.649168,0.242168
2002.3409,0.647407,0.241519
2002.3436,0.648529,0.240645
2002.3463,0.646856,0.238742
2002.3491,0.647482,0.238948
2002.3518,0.648068,0.242157
2002.3546,0.647784,0.241465
2002.3573,0.648258,0.239713
2002.36,0.649417,0.240064
2002.3628,0.651118,0.240027
2002.3655,0.64762,0.237761
2002.3682,0.647429,0.237635
2002.371,0.64752,0.2392
2002.3737,0.648147,0.240151
2002.3765,0.650994,0.239823
2002.3792,0.646989,0.23749
2002.3819,0.651477,0.242188
2002.3847,0.649121,0.238115
2002.3874,0.649853,0.238848
2002.3901,0.647663,0.238446
2002.3929,0.648623,0.240159
2002.3956,0.651348,0.238969
2002.3984,0.649335,0.238256
2002.4011,0.65013,0.238273
2002.4038,0.648186,0.237022
2002.4066,0.648725,0.235865
2002.4093,0.64821,0.23693
2002.412,0.646076,0.236884
2002.4148,0.648216,0.238018
2002.4175,0.648208,0.234834
2002.4203,0.650686,0.236196
2002.423,0.646933,0.23615
2002.4257,0.647678,0.238061
2002.4285,0.646539,0.23689
2002.4312,0.646986,0.238288
2002.4339,0.648599,0.236887
2002.4367,0.64619,0.237146
2002.4394,0.646877,0.235432
2002.4422,0.646186,0.237487
2002.4449,0.644182,0.238101
2002.4476,0.647253,0.236705
2002.4504,0.647198,0.236967
2002.4531,0.647604,0.235485
2002.4559,0.646676,0.234934
2002.4586,0.644698,0.235841
2002.4613,0.646497,0.235943
2002.4641,0.647339,0.237921
2002.4668,0.64487,0.238544
2002.4695,0.644962,0.238434
2002.4723,0.647591,0.238609
2002.475,0.646618,0.237149
2002.4778,0.6445,0.237417
2002.4805,0.643911,0.23625
2002.4832,0.643135,0.237831
2002.486,0.644102,0.23612
2002.4887,0.644216,0.23545
2002.4914,0.646293,0.235454
2002.4942,0.645948,0.235639
2002.4969,0.64577,0.234883
2002.4997,0.642014,0.23525
2002.5024,0.644995,0.23558
2002.5051,0.645234,0.236988
2002.5079,0.645143,0.234399
2002.5106,0.644615,0.235782
2002.5133,0.642273,0.236617
2002.5161,0.645294,0.236392
2002.5188,0.646181,0.234941
2002.5216,0.645638,0.235454
2002.5243,0.647438,0.236374
2002.527,0.647188,0.23615
2002.5298,0.645137,0.23588
2002.5325,0.644139,0.235463
2002.5352,0.644444,0.236535
2002.538,0.644219,0.236546
2002.5407,0.644302,0.237518
2002.5435,0.645482,0.237728
2002.5462,0.645417,0.233929
2002.5489,0.645413,0.236457
2002.5517,0.644124,0.233589
2002.5544,0.645331,0.234861
2002.5572,0.645643,0.233567
2002.5599,0.646773,0.233665
2002.5626,0.645589,0.233908
2002.5654,0.646318,0.234409
2002.5681,0.643227,0.235062
2002.5708,0.644732,0.234005
2002.5736,0.644655,0.23612
2002.5763,0.644688,0.23649
2002.5791,0.64509,0.233308
2002.5818,0.643032,0.236821
2002.5845,0.642463,0.23334
2002.5873,0.64271,0.235061
2002.59,0.644748,0.235392
2002.5927,0.645606,0.235594
2002.5955,0.642528,0.235515
2002.5982,0.643112,0.233942
2002.601,0.644072,0.232698
2002.6037,0.64362,0.234589
2002.6064,0.644854,0.234794
2002.6092,0.643978,0.235457
2002.6119,0.63996,0.234567
2002.6146,0.645984,0.233375
2002.6174,0.644141,0.234813
2002.6201,0.643386,0.236344
2002.6229,0.642696,0.235628
2002.6256,0.644188,0.234484
2002.6283,0.643388,0.23392
2002.6311,0.64421,0.233513
2002.6338,0.644649,0.234992
2002.6366,0.644518,0.235877
2002.6393,0.644261,0.234666
2002.642,0.643616,0.236384
2002.6448,0.646855,0.234276
2002.6475,0.644525,0.236635
2002.6502,0.643885,0.236574
2002.653,0.644229,0.235479
2002.6557,0.64534,0.234147
2002.6585,0.643219,0.232478
2002.6612,0.641232,0.235729
2002.6639,0.644879,0.233791
2002.6667,0.643127,0.235026
2002.6694,0.644252,0.234959
2002.6721,0.644617,0.236819
2002.6749,0.643354,0.234198
2002.6776,0.645449,0.236846
2002.6804,0.643381,0.236154
2002.6831,0.643774,0.233935
2002.6858,0.640408,0.232789
2002.6886,0.639742,0.233892
2002.6913,0.642563,0.235515
2002.694,0.6452,0.233743
2002.6968,0.642072,0.234293
2002.6995,0.642162,0.23561
2002.7023,0.642839,0.233515
2002.705,0.643653,0.233472
2002.7077,0.644898,0.236773
2002.7105,0.639637,0.234798
2002.7132,0.642735,0.232336
2002.7159,0.642602,0.234203
2002.7187,0.644001,0.234832
2002.7214,0.643626,0.234175
2002.7242,0.641101,0.234729
2002.7269,0.641439,0.23302
2002.7296,0.642134,0.234786
2002.7324,0.643447,0.234162
2002.7351,0.644905,0.234212
2002.7379,0.643538,0.233115
2002.7406,0.643351,0.234176
2002.7433,0.642115,0.232087
2002.7461,0.643739,0.232819
2002.7488,0.645216,0.233359
2002.7515,0.647281,0.23326
2002.7543,0.649916,0.23795
2002.757,0.644559,0.235542
2002.7598,0.644945,0.234091
2002.7625,0.646069,0.232771
2002.7652,0.647369,0.236814
2002.768,0.644844,0.238077
2002.7707,0.645816,0.236208
2002.7734,0.645994,0.234699
2002.7762,0.645525,0.237222
2002.7789,0.645488,0.237485
2002.7817,0.643227,0.234098
2002.7844,0.643394,0.234379
2002.7871,0.642827,0.236375
2002.7899,0.645338,0.236423
2002.7926,0.644474,0.234071
2002.7953,0.645683,0.235319
2002.7981,0.645195,0.235143
2002.8008,0.645528,0.236433
2002.8036,0.644843,0.231259
2002.8063,0.643711,0.235178
2002.809,0.64711,0.232047
2002.8118,0.641076,0.235144
2002.8145,0.646019,0.234139
2002.8172,0.649256,0.230949
2002.82,0.647988,0.235544
2002.8227,0.647071,0.232284
2002.8255,0.649726,0.230433
2002.8282,0.647421,0.235551
2002.8309,0.646336,0.232649
2002.8337,0.650614,0.234356
2002.8364,0.645033,0.239235
2002.8392,0.64542,0.235153
2002.8419,0.648856,0.23249
2002.8446,0.647548,0.233705
2002.8474,0.649551,0.237563
2002.8501,0.649748,0.232198
2002.8528,0.650103,0.233764
2002.8556,0.647692,0.232615
2002.8583,0.645971,0.233439
2002.8611,0.644713,0.232524
2002.8638,0.64525,0.233849
2002.8665,0.646796,0.233547
2002.8693,0.643056,0.231169
2002.872,0.645213,0.23585
2002.8747,0.64389,0.233677
2002.8775,0.6459,0.232703
2002.8802,0.640285,0.233758
2002.883,0.642437,0.233503
2002.8857,0.645496,0.232571
2002.8884,0.644757,0.235594
2002.8912,0.644484,0.237363
2002.8939,0.641488,0.235563
2002.8966,0.644793,0.237459
2002.8994,0.646921,0.23638
2002.9021,0.643996,0.236502
2002.9049,0.644297,0.235103
2002.9076,0.644526,0.236449
2002.9103,0.644104,0.234892
2002.9131,0.64505,0.237737
2002.9158,0.645764,0.236545
2002.9185,0.644689,0.236271
2002.9213,0.647418,0.237344
2002.924,0.647421,0.237989
2002.9268,0.64806,0.238859
2002.9295,0.648439,0.237482
2002.9322,0.642082,0.234132
2002.935,0.645535,0.235157
2002.9377,0.646418,0.235211
2002.9405,0.64444,0.234484
2002.9432,0.644732,0.232731
2002.9459,0.641148,0.236747
2002.9487,0.64218,0.234735
2002.9514,0.642933,0.233397
2002.9569,0.639272,0.233725
2002.9596,0.642627,0.236397
2002.9624,0.644169,0.23448
2002.9651,0.643378,0.236019
2002.9678,0.644891,0.237481
2002.9706,0.642536,0.235749
2002.9733,0.641738,0.234852
2002.976,0.640377,0.235086
2002.9788,0.646163,0.23772
2002.9815,0.64195,0.234543
2002.9843,0.643574,0.234106
2002.987,0.643746,0.23378
2002.9897,0.642152,0.234661
2002.9925,0.642011,0.235693
2002.9952,0.642829,0.235185
2002.9979,0.640879,0.234733
2003.0007,0.639925,0.235706
2003.0034,0.639187,0.234818
2003.0062,0.641525,0.235987
2003.0089,0.643712,0.233416
2003.0116,0.641167,0.234777
2003.0144,0.642399,0.236754
2003.0171,0.640005,0.233492
2003.0198,0.644779,0.236005
2003.0226,0.638696,0.233889
2003.0253,0.639819,0.234856
2003.0281,0.641486,0.234913
2003.0308,0.641281,0.236094
2003.0335,0.64264,0.235979
2003.0363,0.639227,0.233601
2003.039,0.646704,0.234548
2003.0418,0.644248,0.236258
2003.0445,0.638324,0.234727
2003.0472,0.638751,0.23527
2003.05,0.644095,0.235176
2003.0527,0.642268,0.234303
2003.0554,0.634731,0.234888
2003.0582,0.641455,0.23723
2003.0609,0.642365,0.236406
2003.0637,0.641947,0.236785
2003.0664,0.637789,0.23439
2003.0691,0.639364,0.233658
2003.0719,0.646641,0.235659
2003.0746,0.645276,0.235524
2003.0773,0.639946,0.233824
2003.0801,0.639645,0.231179
2003.0828,0.639188,0.233877
2003.0856,0.641739,0.237316
2003.0883,0.643235,0.232569
2003.091,0.638342,0.234258
2003.0938,0.642209,0.234735
2003.0965,0.641699,0.235773
2003.0992,0.642453,0.233929
2003.102,0.64186,0.23631
2003.1047,0.643782,0.235229
2003.1075,0.642718,0.233969
2003.1102,0.64328,0.233553
2003.1129,0.639942,0.232793
2003.1157,0.644252,0.236527
2003.1184,0.642768,0.236027
2003.1211,0.643394,0.237386
2003.1239,0.640002,0.234368
2003.1266,0.646379,0.235783
2003.1294,0.645256,0.232651
2003.1321,0.638703,0.23345
2003.1348,0.637829,0.234689
2003.1376,0.639273,0.235372
2003.1403,0.641405,0.23252
2003.1431,0.638361,0.233409
2003.1458,0.641031,0.235021
2003.1485,0.63866,0.233239
2003.1513,0.637398,0.231071
2003.154,0.639165,0.234866
2003.1567,0.644182,0.235528
2003.1595,0.638907,0.234088
2003.1622,0.638963,0.235813
2003.165,0.638051,0.234167
2003.1677,0.638284,0.235152
2003.1704,0.638537,0.234736
2003.1732,0.638456,0.23445
2003.1759,0.639164,0.234246
2003.1786,0.636951,0.233618
2003.1814,0.639669,0.23579
2003.1841,0.639651,0.233784
2003.1869,0.63831,0.233851
2003.1896,0.640308,0.236305
2003.1923,0.6379,0.234495
2003.1951,0.637558,0.232829
2003.1978,0.636318,0.233939
2003.2005,0.642962,0.23435
2003.2033,0.636157,0.230905
2003.206,0.634092,0.232747
2003.2088,0.639637,0.233499
2003.2115,0.634797,0.23402
2003.2142,0.637404,0.234489
2003.217,0.637258,0.234326
2003.2197,0.637163,0.234276
2003.2225,0.637532,0.234756
2003.2252,0.638528,0.234627
2003.2279,0.637068,0.234471
2003.2307,0.638099,0.233838
2003.2334,0.635946,0.234486
2003.2361,0.635301,0.236498
2003.2389,0.639064,0.238214
2003.2416,0.638787,0.234369
2003.2444,0.637177,0.235862
2003.2471,0.640447,0.235225
2003.2498,0.640172,0.235897
2003.2526,0.636909,0.237819
2003.2553,0.638454,0.233982
2003.258,0.639976,0.235068
2003.2608,0.639623,0.235474
2003.2635,0.639167,0.234664
2003.2663,0.638136,0.238007
2003.269,0.637147,0.234489
2003.2717,0.637198,0.235094
2003.2745,0.638909,0.234249
2003.2772,0.635263,0.235195
2003.2799,0.638669,0.237782
2003.2827,0.63649,0.234524
2003.2854,0.633886,0.233991
2003.2882,0.634232,0.234458
2003.2909,0.63527,0.235321
2003.2936,0.635243,0.2349
2003.2964,0.635626,0.235258
2003.2991,0.636057,0.234898
2003.3018,0.634149,0.234572
2003.3046,0.63456,0.233513
2003.3073,0.634818,0.232844
2003.3101,0.634309,0.234782
2003.3128,0.633203,0.237558
2003.3155,0.633815,0.235306
2003.3183,0.636443,0.234282
2003.321,0.63714,0.235962
2003.3238,0.636466,0.233427
2003.3265,0.634656,0.23353
2003.3292,0.633876,0.232387
2003.332,0.633584,0.233878
2003.3347,0.63707,0.234755
2003.3374,0.633461,0.231742
2003.3402,0.636483,0.232649
2003.3429,0.632757,0.231721
2003.3457,0.632985,0.229414
2003.3484,0.639918,0.23576
2003.3511,0.633503,0.231942
2003.3539,0.636983,0.232438
2003.3566,0.636593,0.232917
2003.3593,0.631263,0.229499
2003.3621,0.635648,0.232478
2003.3648,0.635905,0.233044
2003.3676,0.639131,0.232293
2003.3703,0.635387,0.231886
2003.373,0.6354,0.229892
2003.3758,0.639102,0.232382
2003.3785,0.635575,0.230526
2003.3812,0.636472,0.233228
2003.384,0.637234,0.232636
2003.3867,0.634816,0.231402
2003.3895,0.635441,0.231926
2003.3922,0.636156,0.232169
2003.3949,0.633212,0.230836
2003.3977,0.632573,0.232959
2003.4004,0.635018,0.232021
2003.4031,0.634975,0.230951
2003.4059,0.634402,0.228881
2003.4086,0.63234,0.227894
2003.4114,0.634601,0.231197
2003.4141,0.632659,0.229964
2003.4168,0.634966,0.229927
2003.4196,0.632878,0.231935
2003.4223,0.636619,0.231671
2003.4251,0.635746,0.229232
2003.4278,0.633727,0.231219
2003.4305,0.634738,0.230679
2003.4333,0.634333,0.229024
2003.436,0.632435,0.230866
2003.4387,0.633572,0.229283
2003.4415,0.634073,0.228952
2003.4442,0.634262,0.230457
2003.447,0.63352,0.230829
2003.4497,0.631827,0.231065
2003.4524,0.634425,0.231506
2003.4552,0.63362,0.231385
2003.4579,0.631835,0.230851
2003.4606,0.633545,0.228494
2003.4634,0.632244,0.230042
2003.4661,0.632924,0.229281
2003.4689,0.633656,0.227836
2003.4716,0.631854,0.230636
2003.4743,0.631967,0.229056
2003.4771,0.634047,0.228199
2003.4798,0.632372,0.227934
2003.4825,0.634582,0.228696
2003.4853,0.636467,0.228462
2003.488,0.636015,0.22852
2003.4908,0.634144,0.228519
2003.4935,0.635846,0.228726
2003.4962,0.630121,0.226902
2003.499,0.635352,0.229793
2003.5017,0.632332,0.229171
2003.5044,0.635122,0.228293
2003.5072,0.633325,0.227861
2003.5099,0.632273,0.226667
2003.5127,0.632792,0.229136
2003.5154,0.63226,0.228964
2003.5181,0.634618,0.229613
2003.5209,0.63178,0.23112
2003.5236,0.631727,0.22958
2003.5264,0.632916,0.228294
2003.5291,0.632715,0.229727
2003.5318,0.632637,0.229138
2003.5346,0.630303,0.228917
2003.5373,0.630263,0.228015
2003.54,0.627929,0.228188
2003.5428,0.633361,0.229022
2003.5455,0.629681,0.22748
2003.5483,0.633317,0.230753
2003.551,0.632149,0.22927
2003.5537,0.630542,0.227338
2003.5565,0.630975,0.228157
2003.5592,0.631235,0.228472
2003.5619,0.630395,0.226481
2003.5647,0.630577,0.226779
2003.5674,0.631179,0.2292
2003.5702,0.632212,0.22792
2003.5729,0.63202,0.226465
2003.5756,0.631639,0.229372
2003.5784,0.629515,0.22735
2003.5811,0.631212,0.22787
2003.5838,0.631755,0.227788
2003.5866,0.630055,0.227987
2003.5893,0.629887,0.228105
2003.5921,0.630354,0.22973
2003.5948,0.632482,0.228085
2003.5975,0.629481,0.228865
2003.6003,0.629318,0.228707
2003.603,0.629202,0.230371
2003.6057,0.634057,0.229066
2003.6085,0.632668,0.228145
2003.614,0.631198,0.228119
2003.6167,0.630733,0.228848
2003.6194,0.633448,0.226996
2003.6222,0.632884,0.229755
2003.6249,0.631071,0.229312
2003.6277,0.62931,0.226224
2003.6304,0.632816,0.228246
2003.6331,0.630622,0.228814
2003.6359,0.632624,0.227741
2003.6386,0.634307,0.228334
2003.6413,0.632038,0.226105
2003.6441,0.631071,0.229665
2003.6468,0.63396,0.229324
2003.6496,0.631921,0.228841
2003.6523,0.632841,0.228067
2003.655,0.631899,0.227429
2003.6578,0.631951,0.230073
2003.6605,0.633058,0.228179
2003.6632,0.632932,0.228278
2003.666,0.632629,0.226737
2003.6687,0.634423,0.230984
2003.6715,0.633947,0.226421
2003.6742,0.633431,0.226775
2003.6769,0.630913,0.227796
2003.6797,0.631668,0.229336
2003.6824,0.631518,0.22738
2003.6851,0.634626,0.226401
2003.6879,0.63188,0.226139
2003.6906,0.631696,0.226204
2003.6934,0.630895,0.226409
2003.6961,0.629907,0.228814
2003.6988,0.629661,0.228237
2003.7016,0.630277,0.229147
2003.7043,0.633776,0.227167
2003.707,0.632494,0.227795
2003.7098,0.634719,0.229724
2003.7125,0.630003,0.229124
2003.7153,0.631851,0.229155
2003.718,0.632981,0.230174
2003.7207,0.631105,0.228314
2003.7235,0.62942,0.227779
2003.7262,0.634645,0.229435
2003.729,0.632385,0.227932
2003.7317,0.627368,0.225499
2003.7344,0.63028,0.227747
2003.7372,0.631585,0.22831
2003.7399,0.63397,0.228205
2003.7426,0.631033,0.2283
2003.7454,0.629628,0.22831
2003.7481,0.632301,0.22962
2003.7509,0.6321,0.227751
2003.7536,0.629543,0.228457
2003.7563,0.630548,0.227852
2003.7591,0.630959,0.227261
2003.7618,0.631142,0.225471
2003.7645,0.630716,0.225681
2003.7673,0.629119,0.225762
2003.77,0.628829,0.226151
2003.7728,0.63013,0.227402
2003.7755,0.628859,0.228005
2003.7782,0.629443,0.228221
2003.781,0.627095,0.230179
2003.7837,0.627893,0.227726
